"","code","source","value","note","unit","sector","owner","nuts_level","code_label","measure_type_eustat_flag","potential_definition"
"265","DE402","forest.residues",0.159921027698716,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"266","DE403","forest.residues",0.143895043355179,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"267","DE404","forest.residues",0.17980951144006,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"268","DE405","forest.residues",2.53393513125669,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"269","DE406","forest.residues",3.80066552586938,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"270","DE407","forest.residues",2.48711079645168,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"271","DE408","forest.residues",1.71203591729155,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"272","DE409","forest.residues",1.89492865193512,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"273","DE40A","forest.residues",2.7737827912311,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"274","DE40B","forest.residues",1.95428916899617,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"275","DE40C","forest.residues",3.98260957645033,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"276","DE40D","forest.residues",3.12750642029351,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"277","DE40E","forest.residues",3.83749479644321,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"278","DE40F","forest.residues",1.68388032957595,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"279","DE40G","forest.residues",2.76460088476789,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"280","DE40H","forest.residues",3.11785017179899,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"281","DE40I","forest.residues",2.83290613727649,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"282","DE501","forest.residues",0.0295447322358645,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"283","DE502","forest.residues",0.0191769706943799,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"284","DE600","forest.residues",0.14308188558722,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"285","DE711","forest.residues",0.212200295863783,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"286","DE712","forest.residues",0.136610505017208,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"287","DE713","forest.residues",0.055125320352926,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"288","DE714","forest.residues",0.216062795261591,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"289","DE715","forest.residues",1.00530017221369,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"290","DE716","forest.residues",0.824745266152996,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"291","DE717","forest.residues",0.4183696716152,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"292","DE718","forest.residues",0.873399205935911,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"293","DE719","forest.residues",2.165676307092,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"294","DE71A","forest.residues",0.203797665594868,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"295","DE71B","forest.residues",1.2322728341954,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"296","DE71C","forest.residues",0.562400241265039,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"297","DE71D","forest.residues",1.66043428059978,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"298","DE71E","forest.residues",1.12192054876855,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"299","DE721","forest.residues",1.05259884905,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"300","DE722","forest.residues",1.94625923603757,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"301","DE723","forest.residues",0.914226502202214,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"302","DE724","forest.residues",1.82181221596609,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"303","DE725","forest.residues",1.99979212242824,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"304","DE731","forest.residues",0.0888374861495833,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"305","DE732","forest.residues",1.70817341789374,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"306","DE733","forest.residues",1.75279545041052,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"307","DE734","forest.residues",1.77559774948706,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"308","DE735","forest.residues",1.94649640705323,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"309","DE736","forest.residues",2.92306500479901,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"310","DE737","forest.residues",1.60330994740062,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"311","DE803","forest.residues",0.188381549577301,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"312","DE804","forest.residues",0.113469390204025,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"313","DE80J","forest.residues",4.96534462060314,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"314","DE80K","forest.residues",1.92183062142512,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"315","DE80L","forest.residues",2.05532402166515,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"316","DE80M","forest.residues",0.878854139295973,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"317","DE80N","forest.residues",3.17829489921732,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"318","DE80O","forest.residues",4.58485454834539,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"319","DE911","forest.residues",0.0751493303889305,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"320","DE912","forest.residues",0.126920374949023,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"321","DE913","forest.residues",0.174523985948323,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"322","DE914","forest.residues",1.89516582295078,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"323","DE915","forest.residues",1.28638170733838,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"324","DE916","forest.residues",1.95395035325952,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"325","DE917","forest.residues",0.580662409470465,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"326","DE918","forest.residues",1.68831881572606,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"327","DE919","forest.residues",1.267204736644,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"328","DE91A","forest.residues",0.149248331994246,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"329","DE91B","forest.residues",0.447948285424729,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"330","DE922","forest.residues",0.540140047367146,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"331","DE923","forest.residues",0.879497889195607,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"332","DE925","forest.residues",1.01075510557375,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"333","DE926","forest.residues",1.12151396988458,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"334","DE927","forest.residues",0.811870268160303,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"335","DE928","forest.residues",0.601702866716418,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"336","DE929","forest.residues",1.58972343636096,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"337","DE931","forest.residues",2.68047293735773,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"338","DE932","forest.residues",0.660351870730503,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"339","DE933","forest.residues",1.24287776675254,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"340","DE934","forest.residues",1.53544515534966,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"341","DE935","forest.residues",1.51582772419764,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"342","DE936","forest.residues",0.267698313527024,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"343","DE937","forest.residues",1.1485853472429,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"344","DE938","forest.residues",3.20462088195501,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"345","DE939","forest.residues",0.267766076674354,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"346","DE93A","forest.residues",1.79314840464552,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"347","DE93B","forest.residues",0.33247988237447,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"348","DE941","forest.residues",0.00135526294659929,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"349","DE942","forest.residues",0.0136203926133228,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"350","DE943","forest.residues",0.0117569060617488,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"351","DE944","forest.residues",0.0602075564026733,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"352","DE945","forest.residues",0.0305272978721489,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"353","DE946","forest.residues",0.179402932556081,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"354","DE947","forest.residues",0.210777269769854,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"355","DE948","forest.residues",0.485048608587885,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"356","DE949","forest.residues",1.64572967762918,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"357","DE94A","forest.residues",0.146097345643403,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"358","DE94B","forest.residues",0.482304201121021,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"359","DE94C","forest.residues",0.106794720192024,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"360","DE94D","forest.residues",0.602244971895058,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"361","DE94E","forest.residues",1.2389475042074,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"362","DE94F","forest.residues",0.285723310716795,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"363","DE94G","forest.residues",0.0430295985545274,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"364","DE94H","forest.residues",0.179335169408751,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"365","DEA11","forest.residues",0.0939197221993306,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"366","DEA12","forest.residues",0.0700332127655182,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"367","DEA13","forest.residues",0.0866013022876944,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"368","DEA14","forest.residues",0.0332378237653475,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"369","DEA15","forest.residues",0.0484167687672595,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"370","DEA16","forest.residues",0.0497042685665288,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"371","DEA17","forest.residues",0.0366598627055107,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"372","DEA18","forest.residues",0.0769789353668395,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"373","DEA19","forest.residues",0.0820272898429218,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"374","DEA1A","forest.residues",0.15253484463975,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"375","DEA1B","forest.residues",0.513136433156155,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"376","DEA1C","forest.residues",0.268884168605299,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"377","DEA1D","forest.residues",0.156024646727243,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"378","DEA1E","forest.residues",0.349556195501621,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"379","DEA1F","forest.residues",0.562908464870014,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"380","DEA22","forest.residues",0.144606556402144,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"381","DEA23","forest.residues",0.241507857083993,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"382","DEA24","forest.residues",0.0343897972699569,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"383","DEA26","forest.residues",0.653067332392531,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"384","DEA27","forest.residues",0.336376263345943,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"385","DEA28","forest.residues",1.6480336246384,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"386","DEA29","forest.residues",0.216571018866566,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"387","DEA2A","forest.residues",1.27005078883186,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"388","DEA2B","forest.residues",0.565585109189547,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"389","DEA2C","forest.residues",1.23583039943022,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"390","DEA2D","forest.residues",0.773889024081858,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"391","DEA31","forest.residues",0.0922934066634114,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"392","DEA32","forest.residues",0.0477730188676249,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"393","DEA33","forest.residues",0.143793398634184,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"394","DEA34","forest.residues",0.482812424725996,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"395","DEA35","forest.residues",0.443713088716607,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"396","DEA36","forest.residues",0.744005476109344,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"397","DEA37","forest.residues",0.611155825768948,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"398","DEA38","forest.residues",0.360533825369075,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"399","DEA41","forest.residues",0.159921027698716,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"400","DEA42","forest.residues",0.342102249295325,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"401","DEA43","forest.residues",0.0761657775988799,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"402","DEA44","forest.residues",1.17728304013714,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"403","DEA45","forest.residues",1.3213813729343,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"404","DEA46","forest.residues",0.389163755115985,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"405","DEA47","forest.residues",1.26181756643127,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"406","DEA51","forest.residues",0.0474003215573101,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"407","DEA52","forest.residues",0.146436161380053,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"408","DEA53","forest.residues",0.261125288236018,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"409","DEA54","forest.residues",0.0561078859892105,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"410","DEA55","forest.residues",0.0108759851464593,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"411","DEA56","forest.residues",0.418945658367505,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"412","DEA57","forest.residues",3.87994840824543,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"413","DEA58","forest.residues",1.89519970452444,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"414","DEA59","forest.residues",1.57041093937192,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"415","DEA5A","forest.residues",2.68440319990287,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"416","DEA5B","forest.residues",0.866893943792234,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"417","DEA5C","forest.residues",0.21938318948076,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"418","DEB11","forest.residues",0.121905902046606,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"419","DEB12","forest.residues",1.51667476353926,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"420","DEB13","forest.residues",1.19520639260591,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"421","DEB14","forest.residues",1.20909783780855,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"422","DEB15","forest.residues",1.56919120271998,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"423","DEB16","forest.residues",1.32382084623818,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"424","DEB17","forest.residues",0.945126497384678,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"425","DEB18","forest.residues",1.01499030228187,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"426","DEB19","forest.residues",1.53419153712406,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"427","DEB1A","forest.residues",1.32968235848223,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"428","DEB1B","forest.residues",1.42214517301396,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"429","DEB21","forest.residues",0.178250959051471,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"430","DEB22","forest.residues",2.08591908268463,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"431","DEB23","forest.residues",1.98488423001565,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"432","DEB24","forest.residues",1.4380695126365,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"433","DEB25","forest.residues",1.81913557164656,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"434","DEB31","forest.residues",0.00030493416298484,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"435","DEB32","forest.residues",0.310863438376211,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"436","DEB33","forest.residues",0.091243077879797,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"437","DEB34","forest.residues",0.0136203926133228,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"438","DEB35","forest.residues",0.0155855238858918,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"439","DEB36","forest.residues",0.175743722600263,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"440","DEB37","forest.residues",0.0933437354470259,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"441","DEB38","forest.residues",0.0377101914891252,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"442","DEB39","forest.residues",0.00999506423116974,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"443","DEB3A","forest.residues",0.0483828871935945,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"444","DEB3B","forest.residues",0.0847039341624554,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"445","DEB3C","forest.residues",1.06991233319281,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"446","DEB3D","forest.residues",0.706193639899223,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"447","DEB3E","forest.residues",0.667433119626484,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"448","DEB3F","forest.residues",1.12696890324464,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"449","DEB3G","forest.residues",0.677258775989329,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"450","DEB3H","forest.residues",1.00208142271551,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"451","DEB3I","forest.residues",0.186755234041382,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"452","DEB3J","forest.residues",0.335393697709659,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"453","DEB3K","forest.residues",2.1730286085773,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"454","DEC01","forest.residues",0.683764038133005,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
"455","DEC02","forest.residues",0.850596906859378,"Biomass potential from forest residues. We don't account for energy conversion","PetaJoule","forest residues","EURAC",3,"","e","planning"
