"","code","source","value","note","unit","sector","owner","nuts_level","code_label","measure_type_eustat_flag","potential_definition"
"649","EL632","household_waste",NA,"Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"650","EL633","household_waste",NA,"Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"651","EL641","household_waste",NA,"Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"652","EL642","household_waste",NA,"Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"653","EL643","household_waste",NA,"Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"654","EL644","household_waste",NA,"Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"655","EL645","household_waste",NA,"Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"656","EL651","household_waste",NA,"Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"657","EL652","household_waste",NA,"Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"658","EL653","household_waste",NA,"Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"659","ELSSS","household_waste",NA,"Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"660","ELZZZ","household_waste","0","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"661","ES111","household_waste","1.94587615769708","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"662","ES112","household_waste","0.593446321320997","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"663","ES113","household_waste","0.560420721953098","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"664","ES114","household_waste","1.6280495196914","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"665","ES120","household_waste","1.83317651297751","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"666","ES130","household_waste","1.01027303301264","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"667","ES211","household_waste","0.546925749366783","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"668","ES212","household_waste","1.20785545855466","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"669","ES213","household_waste","1.97128898983846","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"670","ES220","household_waste","1.09141336723661","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"671","ES230","household_waste","0.547599219255803","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"672","ES241","household_waste","0.385258876260734","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"673","ES242","household_waste","0.244085947625627","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"674","ES243","household_waste","1.66301880430862","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"675","ES300","household_waste","10.9492137811422","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"676","ES411","household_waste","0.292652504052813","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"677","ES412","household_waste","0.635175879634333","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"678","ES413","household_waste","0.841087166968413","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"679","ES414","household_waste","0.290725868674097","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"680","ES415","household_waste","0.596779571024881","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"681","ES416","household_waste","0.278202738712445","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"682","ES417","household_waste","0.161308825823279","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"683","ES418","household_waste","0.90835743145269","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"684","ES419","household_waste","0.326701095657198","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"685","ES421","household_waste","0.684688703880269","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"686","ES422","household_waste","0.897897335834618","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"687","ES423","household_waste","0.366853540939285","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"688","ES424","household_waste","0.438931868935048","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"689","ES425","household_waste","1.2028939462077","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"690","ES431","household_waste","1.17951004866868","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"691","ES432","household_waste","0.703648159996481","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"692","ES511","household_waste","9.41590186748478","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"693","ES512","household_waste","1.28181779725262","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"694","ES513","household_waste","0.747517477071135","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"695","ES514","household_waste","1.37600128249179","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"696","ES521","household_waste","3.15791735948603","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"697","ES522","household_waste","1.01348693362226","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"698","ES523","household_waste","4.37046153245791","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"699","ES531","household_waste","0.24581650949235","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"700","ES532","household_waste","1.46957949732437","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"701","ES533","household_waste","0.160942253605204","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"702","ES611","household_waste","1.1742842633273","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"703","ES612","household_waste","2.12224854420262","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"704","ES613","household_waste","1.36837999032996","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"705","ES614","household_waste","1.57216856877334","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"706","ES615","household_waste","0.88641424798006","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"707","ES616","household_waste","1.13805328828508","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"708","ES617","household_waste","2.71913041445115","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"709","ES618","household_waste","3.29222771520137","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"710","ES620","household_waste","2.49291273122281","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"711","ES630","household_waste","0.142391994383586","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"712","ES640","household_waste","0.138658072720412","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"713","ES703","household_waste","0.0182859862271923","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"714","ES704","household_waste","0.17551136803983","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"715","ES705","household_waste","1.44256397734583","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"716","ES706","household_waste","0.036964119478371","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"717","ES707","household_waste","0.142690367119228","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"718","ES708","household_waste","0.235629211804007","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"719","ES709","household_waste","1.49925479711778","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"720","ESZZZ","household_waste","0","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"721","FI193","household_waste","0.181124661258447","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"722","FI194","household_waste","0.128083360262518","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"723","FI195","household_waste","0.117785273820045","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"724","FI196","household_waste","0.150275412207291","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"725","FI197","household_waste","0.322963956245703","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"726","FI1B1","household_waste","1.01425957954615","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"727","FI1C1","household_waste","0.307911990330943","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"728","FI1C2","household_waste","0.115540717249379","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"729","FI1C3","household_waste","0.133556080323346","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"730","FI1C4","household_waste","0.12072153243033","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"731","FI1C5","household_waste","0.0885001318690023","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"732","FI1D1","household_waste","0.102377197190152","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"733","FI1D2","household_waste","0.164117395989589","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"734","FI1D3","household_waste","0.109789330625221","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"735","FI1D4","household_waste","0.0543254177010585","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"736","FI1D5","household_waste","0.045222751242845","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"737","FI1D6","household_waste","0.261433584763547","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"738","FI1D7","household_waste","0.121453611335419","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"739","FI200","household_waste","0.0185382765776022","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"740","FIZZZ","household_waste","0","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"741","FR101","household_waste","2.71364774988356","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"742","FR102","household_waste","1.61424878806805","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"743","FR103","household_waste","1.70495558257609","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"744","FR104","household_waste","1.47767721878136","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"745","FR105","household_waste","1.90756842336152","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"746","FR106","household_waste","1.84521413557211","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"747","FR107","household_waste","1.60855006447414","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"748","FR108","household_waste","1.4236135185019","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"749","FR211","household_waste","0.341453044798068","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"750","FR212","household_waste","0.366644418280804","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"751","FR213","household_waste","0.683329423348827","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"752","FR214","household_waste","0.219958669934117","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"753","FR221","household_waste","0.652853011392335","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"754","FR222","household_waste","0.971667952093552","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"755","FR223","household_waste","0.688925630221996","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"756","FR231","household_waste","0.709308366462636","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"757","FR232","household_waste","1.50914502773133","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"758","FR241","household_waste","0.375927608863301","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"759","FR242","household_waste","0.519115727914257","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"760","FR243","household_waste","0.277609249360303","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"761","FR244","household_waste","0.716028639026709","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"762","FR245","household_waste","0.399549873479228","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"763","FR246","household_waste","0.795514073890797","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"764","FR251","household_waste","0.826480153948691","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"765","FR252","household_waste","0.602473882664067","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"766","FR253","household_waste","0.350837546022235","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"767","FR261","household_waste","0.634314370045894","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"768","FR262","household_waste","0.263336509675586","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"769","FR263","household_waste","0.670578755447286","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"770","FR264","household_waste","0.413037455691007","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"771","FR301","household_waste","3.11072877951163","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"772","FR302","household_waste","1.76426090248288","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"773","FR411","household_waste","0.884205510277062","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"774","FR412","household_waste","0.233445046066828","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"775","FR413","household_waste","1.2605287130745","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"776","FR414","household_waste","0.456898933138541","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"777","FR421","household_waste","1.32580533044445","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"778","FR422","household_waste","0.908245078250342","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"779","FR431","household_waste","0.638140052847983","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"780","FR432","household_waste","0.315141223861631","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"781","FR433","household_waste","0.289091122082841","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"782","FR434","household_waste","0.17288902216705","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"783","FR511","household_waste","1.56351748425207","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"784","FR512","household_waste","0.953216148439969","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"785","FR513","household_waste","0.370303662171579","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"786","FR514","household_waste","0.682300637904255","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"787","FR515","household_waste","0.77388907621064","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"788","FR521","household_waste","0.716863245741415","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"789","FR522","household_waste","1.08531437046532","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"790","FR523","household_waste","1.2017842199341","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"791","FR524","household_waste","0.876919586630334","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"792","FR531","household_waste","0.425390117500275","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"793","FR532","household_waste","0.754621963107432","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"794","FR533","household_waste","0.44738176321695","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"795","FR534","household_waste","0.516740958230363","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"796","FR611","household_waste","0.500725434293117","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"797","FR612","household_waste","1.76529210008559","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"798","FR613","household_waste","0.467873046573664","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"799","FR614","household_waste","0.399050556745285","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"800","FR615","household_waste","0.791921164348734","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"801","FR621","household_waste","0.183668956872306","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"802","FR622","household_waste","0.332652285842569","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"803","FR623","household_waste","1.51993219891099","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"804","FR624","household_waste","0.227819893296039","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"805","FR625","household_waste","0.210767141360749","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"806","FR626","household_waste","0.276467092483387","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"807","FR627","household_waste","0.455505911815586","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"808","FR628","household_waste","0.294940605560184","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"809","FR631","household_waste","0.292418694230055","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"810","FR632","household_waste","0.147817050511996","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"811","FR633","household_waste","0.453555681963449","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"812","FR711","household_waste","0.728263105087363","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"813","FR712","household_waste","0.382661148297117","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"814","FR713","household_waste","0.588558142383327","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"815","FR714","household_waste","1.46564175576684","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"816","FR715","household_waste","0.903417143743165","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"817","FR716","household_waste","2.10368652836849","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"818","FR717","household_waste","0.50528561924731","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"819","FR718","household_waste","0.900933826943196","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"820","FR721","household_waste","0.41335827272296","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"821","FR722","household_waste","0.17798953054348","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"822","FR723","household_waste","0.271255624832748","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"823","FR724","household_waste","0.76642585894099","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"824","FR811","household_waste","0.434148663688412","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"825","FR812","household_waste","0.866395340687387","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"826","FR813","household_waste","1.28089938852447","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"827","FR814","household_waste","0.093056236531524","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"828","FR815","household_waste","0.545786960412807","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"829","FR821","household_waste","0.194129280624677","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"830","FR822","household_waste","0.167168589149929","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"831","FR823","household_waste","1.30406575525288","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"832","FR824","household_waste","2.38308680514402","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"833","FR825","household_waste","1.22143848441797","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"834","FR826","household_waste","0.65927900066394","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"835","FR831","household_waste","0.175901807677649","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"836","FR832","household_waste","0.203393173942094","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"837","FR910","household_waste","0.488021803475209","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"838","FR920","household_waste","0.47313396346607","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"839","FR930","household_waste","0.286502876404","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"840","FR940","household_waste","0.999334199822784","Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"841","FRA10","household_waste",NA,"Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
"842","FRA20","household_waste",NA,"Potential from nunicipal solid waste. We don't account for energy conversion","PetaJoule","urban waste","EURAC",3,"","e","planning"
